0.0004,2038
0.003,2038
0.0061,2029
0.0119,2002
0.0177,1979
0.0235,1959
0.0292,1942
0.035,1924
0.0407,1909
0.0464,1905
0.0521,1903
0.0578,1903
0.0635,1905
0.0692,1906
0.0749,1905
0.0806,1902
0.0864,1903
0.0921,1906
0.0978,1906
0.1035,1903
0.1092,1905
0.1149,1905
0.1206,1907
0.1263,1906
0.132,1903
0.1377,1904
0.1434,1907
0.1491,1906
0.1549,1905
0.1606,1903
0.1663,1905
0.172,1905
0.1777,1905
0.1834,1905
0.1891,1903
0.1948,1904
0.2005,1905
0.2062,1904
0.2119,1903
0.2176,1905
0.2233,1904
0.2291,1902
0.2348,1905
0.2405,1906
0.2462,1905
0.2519,1901
0.2576,1905
0.2633,1905
0.269,1906
0.2747,1903
0.2804,1904
0.2861,1905
0.2918,1905
0.2976,1903
0.3033,1904
0.309,1903
0.3147,1904
0.3204,1905
0.3261,1900
0.3318,1905
0.3375,1905
0.3432,1905
0.3489,1904
0.3546,1902
0.3604,1903
0.3661,1903
0.3718,1904
0.3775,1905
0.3832,1903
0.3889,1906
0.3946,1905
0.4003,1905
0.406,1905
0.4117,1903
0.4174,1905
0.4232,1905
0.4289,1905
0.4346,1905
0.4403,1905
0.446,1905
0.4517,1904
0.4574,1903
0.4631,1904
0.4688,1905
0.4745,1902
0.4802,1903
0.4859,1906
0.4917,1905
0.4974,1904
0.5031,1904
0.5088,1905
0.5145,1901
0.5202,1903
0.5259,1905
0.5316,1905
0.5373,1905
0.543,1906
0.5487,1905
0.5544,1902
0.5602,1904
0.5659,1905
0.5716,1904
0.5773,1905
0.583,1905
0.5887,1903
0.5944,1905
0.6001,1904
0.6058,1904
0.6115,1905
0.6172,1904
0.6229,1904
0.6287,1906
0.6344,1905
0.6401,1904
0.6458,1905
0.6515,1905
0.6572,1904
0.6629,1906
0.6686,1903
0.6743,1905
0.6801,1906
0.6858,1903
0.6915,1904
0.6972,1904
0.7029,1906
0.7086,1906
