0.0004,63606
0.003,63649
0.0061,63598
0.0119,64751
0.0177,63666
0.0235,63614
0.0292,63630
0.035,63613
0.0407,63606
0.0464,63609
0.0521,63595
0.0578,63598
0.0635,63612
0.0692,63610
0.0749,63598
0.0806,63591
0.0864,63603
0.0921,63605
0.0978,63590
0.1035,63585
0.1092,63580
0.1149,63578
0.1206,63647
0.1263,63811
0.132,63860
0.1377,63776
0.1434,63614
0.1491,63702
0.1549,63707
0.1606,63718
0.1663,63668
0.172,63605
0.1777,63662
0.1834,63721
0.1891,63632
0.1948,63639
0.2005,63643
0.2062,63623
0.2119,63626
0.2176,63634
0.2233,63642
0.2291,63632
0.2348,63738
0.2405,63746
0.2462,63708
0.2519,63659
0.2576,63728
0.2633,63753
0.269,63683
0.2747,63742
0.2804,63745
0.2861,63646
0.2918,63653
0.2976,63651
0.3033,63650
0.309,63667
0.3147,63719
0.3204,63741
0.3261,63682
0.3318,63723
0.3375,63828
0.3432,63752
0.3489,63746
0.3546,63790
0.3604,63786
0.3661,63746
0.3718,63676
0.3775,63769
0.3832,63816
0.3889,62675
0.3946,63700
0.4003,63666
0.406,63738
0.4117,63718
0.4174,63752
0.4232,63726
0.4289,63727
0.4346,63706
0.4403,63706
0.446,63716
0.4517,63710
0.4574,63703
0.4631,63714
0.4688,63715
0.4745,63805
0.4802,63711
0.4859,63715
0.4917,63700
0.4974,63707
0.5031,63735
0.5088,63755
0.5145,63720
0.5202,63726
0.5259,63748
0.5316,63754
0.5373,63752
0.543,63754
0.5487,63760
0.5544,63748
0.5602,63750
0.5659,63768
0.5716,63757
0.5773,63754
0.583,63757
0.5887,63762
0.5944,63750
0.6001,63757
0.6058,63845
0.6115,63782
0.6172,63809
0.6229,63809
0.6287,63845
0.6344,63853
0.6401,63858
0.6458,63859
0.6515,63885
0.6572,63876
0.6629,63732
0.6686,63763
0.6743,63755
0.6801,63773
0.6858,63765
0.6915,63780
0.6972,63782
0.7029,63773
0.7086,63804
0.7143,63775
0.72,63846
0.7257,63843
0.7314,63760
0.7371,63764
0.7429,63770
0.7486,63766
0.7543,63859
0.76,63780
0.7657,63800
0.7714,63793
0.7771,63814
0.7828,63805
0.7885,63800
0.7942,63776
0.7999,63777
0.8057,63782
0.8114,63785
0.8171,63803
0.8228,64002
0.8285,63814
0.8342,63803
0.8399,63804
0.8456,63891
0.8513,63865
0.857,63835
0.8627,63810
0.8684,63802
0.8741,63839
0.8799,63846
0.8856,63821
0.8913,63887
0.897,63835
0.9027,63827
0.9084,63836
0.9141,63830
0.9198,63970
0.9255,63844
0.9312,63846
0.9369,63870
0.9426,63863
0.9483,63874
0.9541,63858
0.9598,63864
0.9655,63839
0.9712,63863
0.9769,63916
0.9826,63967
0.9883,63875
0.994,63941
0.9997,63887
1.0055,63879
1.0112,63877
1.0169,63870
1.0226,63883
1.0283,63878
1.034,64762
1.0397,63883
1.0454,63894
1.0511,63896
1.0568,63901
1.0625,63913
1.0682,63915
1.074,63953
1.0797,63930
1.0854,63951
1.0911,63951
1.0968,63948
1.1025,63958
1.1082,63939
1.1139,63951
1.1196,63960
1.1254,63963
1.1311,63971
1.1368,63960
1.1425,63957
1.1482,63957
1.1539,63967
1.1596,63971
1.1653,63969
1.171,63976
1.1767,63970
1.1824,63967
1.1882,63971
1.1939,63971
1.1996,63977
1.2053,63988
1.211,63991
1.2167,63991
1.2224,63998
1.2281,64001
1.2338,64017
1.2395,64031
1.2452,64033
1.251,64035
1.2567,64033
1.2624,64033
1.2681,64036
1.2738,64047
1.2795,64049
1.2853,64054
1.291,64058
1.2967,64063
1.3024,64082
1.3081,64094
1.3138,64070
1.3195,64079
1.3252,64080
1.3309,64078
1.3366,64087
1.3423,64094
1.348,64092
1.3538,64098
1.3595,64098
1.3652,64108
1.3709,64116
1.3766,64114
1.3823,64115
1.388,64127
1.3937,64123
1.3994,64128
1.4051,64132
1.4108,63177
1.4166,64142
1.4223,64140
1.428,64137
1.4337,64137
1.4394,64159
1.4451,64160
1.4508,64163
1.4565,64172
1.4622,64176
1.468,64170
1.4737,64175
1.4794,64184
1.4851,64196
1.4908,64203
1.4965,64203
1.5022,64204
1.508,64211
1.5137,64266
1.5194,64219
1.5251,64217
1.5308,64224
1.5365,64248
1.5422,64246
1.5479,64266
1.5536,64269
1.5593,64266
1.565,64252
1.5708,64270
1.5765,63713
1.5822,64278
1.5879,64285
1.5936,64267
1.5993,64276
1.605,64278
1.6107,64278
1.6164,64282
1.6221,64287
1.6278,64301
1.6335,64304
1.6392,64313
1.6449,64316
1.6507,64328
1.6564,64330
1.6621,64323
1.6678,64338
1.6735,64341
1.6792,64349
1.6849,64354
1.6906,64357
1.6963,64367
1.702,64373
1.7077,64371
1.7135,64379
1.7192,64383
1.7249,64392
1.7306,64394
1.7363,64397
1.742,64401
1.7477,64408
1.7534,64413
1.7591,64420
1.7648,64419
1.7706,64425
1.7763,64435
1.782,64432
1.7877,64437
1.7934,64435
1.7991,65135
1.8049,65435
1.8106,65434
1.8163,65436
1.822,65447
1.8277,65449
1.8334,65448
1.8391,65440
1.8448,65455
1.8505,65458
1.8563,65460
1.862,65464
1.8677,65472
1.8734,65475
1.8791,65484
1.8848,65473
1.8905,65479
1.8962,65486
1.9019,65488
1.9076,65486
1.9133,65490
1.919,65491
1.9248,65491
1.9305,65484
1.9362,65495
1.9419,65494
1.9476,65496
1.9533,65499
1.959,65501
1.9647,65498
1.9704,65499
1.9761,65491
1.9818,65504
1.9875,65502
1.9933,65508
1.999,65506
2.0047,65500
2.0104,65506
2.0161,65505
2.0218,65501
2.0275,65506
2.0332,65506
2.0389,65507
2.0446,65508
2.0503,65509
2.0561,65508
2.0618,65511
2.0675,65502
2.0732,65504
2.0789,65508
2.0846,65506
2.0903,65508
2.096,65506
2.1017,65508
2.1074,64558
2.1131,64562
2.1188,64561
2.1245,64562
2.1303,64567
2.136,64565
2.1417,64566
2.1474,64563
2.1531,64571
2.1588,64577
2.1645,64566
2.1702,64569
