Experiment: data_t2 vial 0, Tue Aug 29 14:23:24 2023
0.0041,0.6176406961235639
0.0098,0.618356718184557
0.0155,0.616927662828168
0.0212,0.6234547564724093
0.0269,0.6190757546762865
0.0327,0.6205229752776927
0.0384,0.6026021629360883
0.0441,0.6256871361867395
0.0498,0.6302415532786287
0.0555,0.627949131216363
0.0612,0.6397329710494417
0.0669,0.6127108303102308
0.0726,0.6227170754332902
0.0783,0.6134064520884065
0.084,0.6234547564724093
0.0897,0.6219825699909572
0.0955,0.6241956412218413
