Experiment: data_t2 vial 1, Tue Aug 29 14:23:24 2023
0.0041,0.5770446379982964
0.0098,0.5770446379982964
0.0155,0.5791729932813363
0.0212,0.5820336886163825
0.0269,0.5798856978219619
0.0327,0.5798856978219619
0.0384,0.5673000290722142
0.0441,0.5749307453496961
0.0498,0.5784619207351183
0.0555,0.5763384111536893
0.0612,0.5763384111536893
0.0669,0.5763384111536893
0.0726,0.5770446379982964
0.0783,0.5770446379982964
0.084,0.5721343386637405
0.0897,0.5777524717603605
0.0955,0.5756337829941889
