0.0003,4076
0.0049,4077
0.0106,4077
0.0163,4076
0.0221,4077
0.0278,4076
0.0335,4076
0.0392,4077
0.0449,4077
0.0506,4076
0.0564,4075
0.0621,4076
0.0678,4077
0.0735,4077
0.0792,4078
0.0849,4078
0.0906,4077
0.0963,4078
0.102,4076
0.1078,4076
0.1135,4076
0.1192,4077
0.1249,4075
0.1306,4077
0.1363,4079
0.1421,4078
0.1478,4079
0.1535,4077
0.1592,4076
0.1649,4076
0.1707,4077
0.1764,4078
0.1821,4077
0.1878,4077
0.1935,4077
0.1992,4076
0.2049,4079
0.2107,4077
0.2164,4076
0.2221,4078
0.2278,4077
0.2335,4075
0.2392,4075
0.2449,4077
0.2506,4075
0.2563,4076
0.2621,4077
0.2678,4076
0.2735,4077
0.2792,4076
0.2849,4077
0.2907,4076
0.2964,4077
0.3021,4075
0.3078,4077
0.3136,4077
0.3193,4076
0.325,4076
0.3307,4078
0.3364,4076
0.3421,4075
0.3478,4079
0.3535,4077
0.3592,4078
0.365,4077
0.3707,4077
0.3764,4077
0.3821,4077
0.3878,4077
0.3935,4077
0.3992,4076
