0.0003,3343
0.0049,3320
0.0106,3339
0.0163,3339
0.0221,3341
0.0278,3337
0.0335,3336
0.0392,3342
0.0449,3336
0.0506,3338
0.0564,3348
0.0621,3337
0.0678,3337
0.0735,3334
0.0792,3339
0.0849,3334
0.0906,3336
0.0963,3332
0.102,3338
0.1078,3342
0.1135,3319
0.1192,3336
0.1249,3336
0.1306,3334
0.1363,3335
0.1421,3340
0.1478,3338
0.1535,3331
0.1592,3340
0.1649,3331
0.1707,3330
0.1764,3328
0.1821,3333
0.1878,3328
0.1935,3331
0.1992,3326
0.2049,3330
0.2107,3332
0.2164,3331
0.2221,3333
0.2278,3322
0.2335,3332
0.2392,3314
0.2449,3332
0.2506,3335
0.2563,3334
0.2621,3344
0.2678,3333
0.2735,3333
0.2792,3327
0.2849,3325
0.2907,3324
0.2964,3316
0.3021,3329
0.3078,3327
0.3136,3342
0.3193,3328
0.325,3326
0.3307,3327
0.3364,3331
0.3421,3327
0.3478,3332
0.3535,3326
0.3592,3329
0.365,3335
0.3707,3329
0.3764,3345
0.3821,3346
0.3878,3342
0.3935,3330
0.3992,3332
