0.0068,64717
0.0126,64726
0.0184,64734
0.0243,64748
0.0301,64763
0.0359,64768
0.0416,64766
0.0473,64745
0.0529,64723
0.0586,64742
0.0643,64888
0.07,64894
0.0757,64873
0.0814,64885
0.0871,64863
0.0928,64898
0.0985,64909
0.1042,64852
0.1099,64814
0.1156,64921
0.1213,64929
0.127,64929
0.1327,64936
0.1384,64936
0.1441,64943
0.1497,64941
0.1554,64931
0.1611,64938
0.1668,64939
0.1725,64932
0.1782,64939
0.1839,64939
0.1896,64958
0.1953,64991
0.201,64899
0.2067,64888
0.2124,64991
0.2181,64975
0.2238,64923
